longitude,latitude,u_10m_component_of_wind,v_10m_component_of_wind,dewpoint_2m_temperature,temperature_2m,mean_sea_level_pressure,surface_net_solar_radiation,surface_net_thermal_radiation,surface_pressure,surface_sensible_heat_flux,top_net_solar_radiation,top_net_thermal_radiation,total_cloud_cover,total_precipitation
42,-91,-2.4520297,4.0541406,283.84494,291.9198,101338.22,403763.75,-312175.7,98378.47,131212,685842.25,-907838.1,0.9503151,0
42,-91,-1.3437953,3.2646117,282.81323,284.8536,101100.59,8356.5,-148416.72,98112.8,92112.625,24305,-772230.1,0.7974913,0
42,-91,3.6131155,2.2122126,286.10196,287.15137,100795.83,186220.62,-12426.125,97833.336,-1358.0625,1272467.8,-839378.5,0.99047804,7.19E-05
42,-91,3.606909,-0.37604618,284.06213,292.35065,100748.41,283066.38,-204056.77,97814.15,155180.62,563835.25,-860323.56,0.54143715,0
42,-91,0.9728578,-1.4514235,276.86255,277.44443,101313.53,15384.75,-236370.55,98313.1,18226.938,35872.25,-896986.06,0.13480231,0
42,-91,1.8417134,3.9190292,278.2555,294.87567,101113.01,2524796.2,-479033.84,98162.58,-607786.4,3295981.5,-1005196.4,0,0
42,-91,4.3347974,0.9208405,279.36038,296.3285,100732.336,382513.12,-267548,97811.15,215349.75,670625.9,-925953.7,0.32217357,0
42,-91,1.632479,-3.1922479,274.39304,279.85095,101412.555,18649.75,-307072.44,98382.67,149524.25,41587,-905232.94,0,0
42,-91,2.2459974,-2.4165058,272.18912,291.7232,101327.51,2583955,-534818.5,98352.69,-650208.75,3296394.8,-962650.7,0.36135992,0
42,-91,1.7096119,-2.032311,273.07327,290.1393,101156.9,383564.5,-293415.53,98185.97,89920.81,660642.25,-851179.5,0.9898982,0
42,-91,-5.6854143,-0.543327,272.12418,278.00073,101588.77,5810.75,-56661.28,98470.23,9954.5625,26646,-493716.16,1,0.000113206
42,-91,-9.013664,-1.5506891,274.44498,275.7699,101294.33,579192.9,-59967.062,98192.56,-164896.44,1545744.5,-471891.2,1,0.000909783
42,-91,-9.300032,-2.1205473,273.71545,276.89648,100979.89,84947.625,-24016.938,97882.516,-76162.94,332558.75,-567852,1,0.000100801
42,-91,-9.526112,-1.6039983,273.31055,276.33737,100485.305,13005,-91908.94,97396.15,35620.125,37387,-578152,1,0
42,-91,-9.837303,0.29032016,276.69846,278.71323,99900.72,756614.4,-85628,96873.805,-160371.38,1745279.8,-484779.12,1,0.000178339
42,-91,-4.147185,2.0274682,281.09802,283.055,99719.13,274820.62,-127094.59,96751.47,101233.44,530303.9,-680323.8,0.56991136,0.001009032
42,-91,5.1105614,5.6267653,266.81686,274.99188,100304.9,22080.875,-212197.2,97220.44,121737.625,55426.5,-833236.5,0.44156379,0
42,-91,8.804972,6.40986,268.76816,277.16837,100725.55,1302769,-163953.78,97639.03,-708468.9,2192409.5,-804907.2,1,0
42,-91,7.4538116,1.6855533,266.61383,277.839,101354.55,222800.62,-146681.22,98251.93,2035.75,501110.38,-797850.75,0.941251,0
42,-91,3.7115266,1.5697434,267.89462,272.12524,101922.02,33093.625,-300812.2,98765.28,118626.625,70161,-841241.8,0,0
42,-91,6.263125,1.202093,270.00998,280.9092,102081.664,1667739,-258973.67,98987.77,-709953.6,2475256.8,-852818.56,0.9979857,0
42,-91,1.7539413,-3.9008942,268.8437,280.58154,101893.29,389430.62,-206680.72,98800.664,-35508.125,656511,-847884.2,0.70068514,0
42,-91,-1.6647401,-4.9312344,268.5592,274.81482,101315.36,14886.625,-125255.78,98187.164,31731.438,47715,-613175.4,1,5.18E-07
42,-91,-1.9910042,-5.2915316,270.1292,278.63373,100880.22,1424960.6,-183912.31,97797.95,-696590.6,2363784,-613330.7,1,2.07E-06
42,-91,0.17315584,-3.754753,269.0798,279.3058,101030.58,182844.88,-105545.19,97952.08,-5176.0625,453877.38,-811756.56,0.8687684,0
42,-91,0.29373175,-0.39718616,268.8189,269.98782,101602.49,41837.375,-241535.8,98505.01,10661.625,87443,-816725.44,0,0
42,-91,-1.4501858,5.509117,271.03934,284.81458,101544.36,2351912.8,-377505.75,98505.01,-855533.2,3157863,-880802.8,0.542078,0
42,-91,-3.540759,3.3464139,274.4237,284.95538,101278.39,507859.12,-316245.94,98261.53,31802.125,824856,-886599.75,0.95776176,0
42,-91,1.761034,1.4162494,279.62836,282.93646,101105.04,42944.25,-192631.25,98118.8,131989.75,96738,-879301.8,0.8735599,0
42,-91,-0.575124,0.32616603,284.40448,295.09735,101093.67,2509135,-431121,98145.78,-580070.4,3393890.2,-941809.1,0.66094947,0
42,-91,-2.6763363,-1.6398443,286.1728,294.52292,101109.086,114997.5,-44120.062,98164.98,40357.312,418418.12,-743228,0.7745716,1.55E-06
42,-91,-5.1419363,2.261845,279.76883,284.7337,101007.84,8854.5,-36516.844,98002.45,37599.812,51088.75,-494233.75,0.9982909,5.63E-05
42,-91,-0.79145133,6.468684,287.7381,294.60657,100382.11,1117655.2,-167424.84,97460.92,-117029.81,2131612.5,-522718.3,0.59444857,0.001478914
42,-91,3.271779,4.516461,287.62122,291.97418,99926.19,106087.625,-75814.03,97018.94,115303.56,364919.62,-462298.56,0.91033524,7.44E-05
42,-91,3.8081644,-3.5874724,277.67587,281.26752,100260.23,17266.25,-57859.625,97231.83,-20589.562,80488.75,-861030.94,1,0
42,-91,4.202696,-6.032347,275.62424,281.76947,100804.19,961041.9,-116764.09,97761.97,-495154.88,2044169.5,-669454.44,1,0
42,-91,-0.119418055,-5.542453,274.47095,282.96298,101064.016,209463.5,-127859.06,98028.84,38377.562,505241.5,-784548.75,1,0
42,-91,0.35047334,-6.3135996,273.85,278.03976,101450.695,56336.625,-275089.25,98358.68,123151.75,115948,-820003.5,0.034242302,0
42,-91,-1.0654069,-6.9735317,270.769,287.03983,101441.81,2743999.5,-520438.44,98415.055,-998638.1,3393821.5,-999917,0,0
42,-91,-0.04760444,-4.6141357,268.22397,288.47595,101235.54,574599.6,-408146,98254.33,140827.75,853085.6,-971984.5,0,0
42,-91,-0.19655114,-2.3944468,270.34406,274.9194,101410.33,70393.125,-282320.56,98362.28,52942.625,135433.25,-867690.56,0,0
42,-91,0.32032937,-0.864102,269.50476,291.64093,101243.38,2712787.5,-559900.94,98263.33,-601281.6,3411723,-1002781,0,0
42,-91,0.93118817,1.5467653,277.1128,292.83167,100925.94,558993.6,-368704.16,97980.266,39367.438,874774.25,-960856.4,0,0
42,-91,0.76184994,3.296781,275.37753,283.03546,101206.67,68179.5,-220399.61,98238.14,122091.125,143076,-877455.75,0.678803,0
42,-91,-1.3047855,6.3455215,281.22433,299.41544,101194.39,2612234,-432174.72,98259.73,-527678.75,3451107,-967861.06,0.19530618,0
42,-91,-1.9005723,6.0100408,281.0567,298.2805,101095.11,485390.88,-293002.3,98170.97,243702,794629.6,-859823.25,0.9395114,0
42,-91,0.68560344,3.926382,282.01642,289.34317,101277.34,68732.875,-208044.34,98320.3,167341.75,142731.75,-830579.5,0.97335696,0
42,-91,2.195462,5.215916,287.3934,294.02795,101193.61,936194,-166061.22,98259.73,-96667.06,1965470.9,-468923.7,0.8498161,0.0001375
42,-91,3.3480256,-1.2703556,289.8027,292.16797,100937.305,210072.25,-112755.875,97994.66,58811.062,498287.38,-582775.75,0.9273038,0.000210904
42,-91,1.3407915,-4.854947,279.50558,282.53632,101758.08,22745,-41764.72,98696.914,-30912.375,112780.75,-879888.4,1,0
42,-91,-1.2170134,-2.9918785,277.96744,288.34488,101833.98,2564862.8,-430480.5,98819.26,-816080.4,3360909.8,-909735.94,0.9827262,0
42,-91,-0.81804895,1.0449226,280.3012,290.5032,101664.28,542502.25,-376452.03,98686.72,18580.438,831328.1,-842259.75,1,0
42,-91,-1.4572785,1.1901444,278.63205,279.9848,101573.49,71721.25,-194366.78,98552.39,23388.312,145899,-713846.25,0.9527261,0
42,-91,-1.8083673,4.040354,277.51297,288.39926,101401.055,2541896.5,-437711.88,98403.66,-781152.6,3377778.5,-950159.56,0.17568249,0
42,-91,-1.3890114,2.522877,278.33575,288.96252,101056.57,518650.5,-301783.25,98082.81,1540.8125,850400.4,-982284.5,0.71225184,0
42,-91,0.27599996,1.0256209,278.80557,280.226,100906.6,92861.25,-202321.25,97917.9,16035.125,194577.88,-889981.4,0.34597838,0
42,-91,1.1049592,-0.9477426,282.86752,293.45767,100699.94,2138907.5,-331927.62,97760.17,-482286.75,3118685.8,-920398.25,0.9585552,0.000157144
42,-91,-0.38007474,-6.379777,279.56934,284.60962,101059.19,47094.75,-35979.656,98046.234,257065.12,349427.75,-607792.5,1,0.001054522
42,-91,5.0006247,-4.7501664,269.0503,280.7809,101401.055,110348.875,-360047.22,98355.086,255792.38,201600.88,-932009.5,0,0
42,-91,5.551195,-5.4882245,272.10648,288.54425,101483.875,2776650.5,-517256.66,98471.42,-963781.06,3456752.8,-979196.25,0,0
42,-91,3.0643177,-2.5984926,269.2604,288.00885,101368.52,617765.25,-391369.25,98378.47,92112.625,932335.1,-913462.56,0.00778234,0
42,-91,-4.3883367,-0.06905806,276.6158,280.03497,101252,9850.625,-68789.28,98194.36,63124,86685.5,-469855.34,1,0.00218503
42,-91,-7.708607,-2.9541945,275.06,275.30978,100919.27,401162.75,-33273.062,97815.945,-259144.88,1524606.6,-649406.56,1,0.00149132
42,-91,-3.9645479,-6.6003666,273.6883,274.16788,101356.9,95739,-31454.906,98226.15,-14367.625,409880.5,-831200.6,0.9965514,0.0003024
42,-91,0.33983427,-1.747382,270.66513,271.74323,102358.734,111179,-267486,99221.06,10378.8125,215784.5,-844416.4,0.40439168,0
42,-91,-5.80865,3.173618,270.27914,283.76608,102257.625,2437524.5,-408600.53,99180.88,-834251.3,3215492.8,-848074,0.9813224,0
42,-91,-5.846773,2.122138,271.72638,283.59457,101862.33,419148.38,-248787.8,98818.66,62841.188,738927.75,-786877.9,0.21908048,0
42,-91,-4.644561,1.3270942,279.49142,280.7628,101424.96,9961.375,-12632.719,98366.48,44316.75,97289,-426550.5,1,0.001498041
42,-91,2.1537924,-2.2032685,281.9881,284.98886,101438.68,1434423.9,-136061.47,98425.25,-420067.22,2545693,-897313.9,1,0
42,-91,-0.081294775,-0.42567885,281.47104,287.2211,101801.19,249640.75,-110917.03,98793.47,19570.312,592133.75,-730081.25,0.4287458,0
42,-91,-3.914899,-0.2390964,280.87845,282.12363,102288.586,36248,-67652.94,99216.266,42337,140666.25,-712604,1,0
42,-91,-6.616331,0.40429175,278.95078,280.28458,102103.61,278639.12,-33521,99023.16,-24407.562,1374094.5,-455155.88,1,0.001387419
42,-91,-5.916814,-1.4321219,279.43475,280.34174,101760.43,70614.375,-16930.219,98677.125,12217.125,389637.75,-487056.53,1,0.000234166
42,-91,0.14212525,-2.6416917,279.65787,280.33057,101260.88,11344.875,-6620.375,98190.766,-5953.8125,117531.5,-641901.5,1,7.75E-06
42,-91,0.7583036,-1.1076704,281.07086,283.71448,101619.086,594024.1,-73933.875,98570.98,-202440.25,1768414.2,-818243.7,1,4.39E-05
42,-91,-0.9279858,-0.16924286,281.9692,285.587,101730.91,152407.62,-48975.406,98708.91,-5671,538015.4,-890533.44,1,1.24E-05
42,-91,0.7308194,-2.3723874,281.80157,282.30765,101970.75,14333.25,-14264.9375,98917.61,20489.5,119528.25,-529636.75,1,0.000938214
42,-91,0.8567148,-3.4238677,280.81,285.84912,102006.02,1064251.8,-104946.03,98975.78,-333313.38,2189035.8,-692676.9,1,3.62E-06
42,-91,0.47725528,-2.7262511,279.6791,286.708,101904.78,383675.25,-169408.28,98891.22,3167,705258.75,-842139,0.98998976,0
42,-91,-2.1949193,-1.1637372,277.8494,278.70624,101975.06,137133.62,-230978.03,98916.41,20984.375,275479.88,-879094.75,0.22783941,0
42,-91,-1.3624136,-1.3494004,276.41632,287.4135,101903.734,2295244,-396100.62,98884.625,-642289.9,3158551.5,-829337.3,0.8816779,3.10E-06
42,-91,-1.5308653,0.89234763,277.70184,286.30087,101665.59,569231.6,-308746,98649.54,-1216.6875,909544.9,-788931,0.9844353,0
42,-91,0.35845262,-1.0764202,276.50723,277.16418,101754.81,157941.62,-228395.4,98712.51,126.6875,304880,-888652.9,0,0
42,-91,-0.11409852,0.41715956,279.0747,290.05566,101557.555,2684785.5,-491967.6,98570.375,-686197.1,3524848,-988926.9,0,0
42,-91,0.18113512,1.5973172,279.78534,291.73157,101238.55,670338.6,-363063.72,98277.125,5712.3125,1037473.4,-983129.9,0.00778234,0
42,-91,1.8195488,3.2351995,279.8113,282.92673,101199.23,141837.5,-194945.28,98214.15,69840.875,292830.75,-835462.1,0.8151313,0.000697846
42,-91,3.48722,4.367563,283.381,294.28867,101073.81,1723411.5,-235234.2,98127.195,-375028.75,2661641,-876023.75,0.14771184,0
42,-91,1.8594453,0.36476934,282.2655,293.29037,100971.66,430437.88,-239944.9,98030.04,142807.38,780514.9,-733290.25,0.879267,0
42,-91,1.1714532,-0.4036199,283.8957,286.66058,101320.45,140564.75,-166081.88,98345.484,60366.562,282847.12,-780045.7,0.98174965,0.000363396
42,-91,-0.68240106,-3.4551182,284.67715,290.70816,101623.266,2181685.5,-299345.25,98648.34,-667319.1,3195112.2,-855717.06,0.9354218,6.82E-05
42,-91,-1.6257303,-2.6196327,282.68338,290.71234,101693.805,325512.38,-177135.5,98711.91,38377.562,665324.1,-624458.8,0.97787374,2.48E-05
42,-91,-3.4051113,-1.8172356,280.70966,283.04663,102278.01,96237,-154160.5,99210.87,33640.438,216335.38,-597544.25,1,7.75E-06
42,-91,-5.3006353,-1.1508693,279.38046,288.05206,102316.414,2020755.6,-299593.2,99283.43,-697863.25,3018367.2,-644265.2,1,0
42,-91,-4.908764,-0.062624216,279.2388,287.40652,102203.55,486331.75,-190668.44,99181.48,-34235.438,848541.4,-808858.1,1,0
42,-91,-7.6004434,0.37487972,278.2177,280.2079,101697.59,35473.25,-30752.406,98629.75,77194.06,158361.25,-484434.1,1,0.001732724
42,-91,-9.442772,2.7076213,281.39313,284.1007,100915.23,654788,-54925.78,97915.5,-103878.875,1778535.6,-527738.94,1,0.001622102
42,-91,-0.004161656,6.0320997,289.19714,291.69812,100357.414,122579.125,-51124.156,97436.93,225601.75,473362.62,-599873.4,1,0.001079334
42,-91,5.7214203,-1.2060169,279.7582,281.84198,100706.86,26231.375,-8583.1875,97661.22,7479.9375,199328.75,-910891.9,1,2.07E-06
42,-91,5.879233,-3.126071,275.82727,280.58572,101119.93,1745492.4,-172900,98073.22,-858856.3,2779654.8,-876817.4,1,0
42,-91,2.5935397,-5.0553164,275.2111,281.21872,101441.945,344272.88,-123437.59,98381.47,-94121.75,738032.75,-884391.4,1,0
42,-91,2.0518348,-1.5902115,274.8298,278.07465,102048.22,191311.88,-219366.56,98954.79,2954.875,360306.5,-877127.94,0.049990088,0
42,-91,2.139607,-4.1058593,275.73874,287.9043,102087.67,1998951.5,-314179.8,99062.14,-576959.4,2910750.5,-871779.5,0.99221766,0
42,-91,-0.6620096,0.55502844,276.42813,288.23892,101975.84,348146.62,-206040.22,98967.38,22398.5,718960.5,-851472.8,0.22741213,0
42,-91,-1.9032321,2.9033952,278.7312,282.15707,101977.28,69950.375,-84801.56,98929.6,22822.688,214682.88,-612088.5,1,7.50E-05
42,-91,-3.4973164,3.3225164,280.21387,283.57645,101882.445,963310.8,-151763.81,98833.65,-164967.12,2083828.8,-554808.75,1,0.000889624
42,-91,-3.5478518,1.1634898,277.3229,283.81906,101525.03,421140.62,-189656.06,98487.016,-54598.188,809364.1,-885426.56,0.9697862,0
42,-91,-2.3988345,-1.6223809,276.48007,278.5975,101364.87,100941,-97735.34,98281.92,-24902.5,279817.62,-837946.5,0.91918576,1.55E-06
42,-91,-2.360711,-1.2905763,277.15765,283.49,101214.77,1152630.4,-161288.53,98175.17,-299021.94,2241432.8,-669972.06,1,0.000514338
42,-91,0.38327706,-1.083773,276.67368,283.2014,101186.81,278141,-120607.03,98146.38,-23700.562,648937.25,-684240.25,0.96887064,3.98E-05
42,-91,3.7709277,-2.6030884,275.4991,278.14853,101517.45,221970.5,-268973.6,98455.836,52164.875,401273.88,-881976,0.013336808,0
42,-91,1.9676089,-2.8457375,275.30316,291.337,101425.22,2520701,-393786.6,98445.64,-582050.1,3360909.8,-924418.2,0.6255169,0
42,-91,1.5571189,-0.003800154,278.42902,290.41815,101318.49,293968.38,-181102.4,98353.88,32509.125,651415.9,-854768.1,0.5422001,0
42,-91,1.223762,1.8519151,277.57553,281.35815,101650.44,208301.38,-230812.75,98653.14,34559.562,378483.62,-815362.44,0.98654115,0
42,-91,1.3718221,4.0596557,280.78992,289.57324,101690.54,2149698.8,-304448.5,98694.516,-465954.12,3115036.5,-828509.2,0.74270976,0.000346338
42,-91,0.27865976,1.9759971,281.18655,288.80917,101506.48,220033.62,-102487.375,98515.2,12499.9375,617333.75,-875816.7,0.98101723,0
42,-91,-2.079663,-1.594807,281.91373,283.33524,101491.98,203708.12,-205234.44,98502.01,3803.3125,406782.12,-925901.94,0.3140555,0
42,-91,-0.49267137,-0.38248003,285.31815,295.11407,101462.98,2728006.2,-476637.16,98509.21,-550798.94,3622275,-1020120.2,0.6393115,0
42,-91,0.6377277,0.56881523,284.14832,296.9866,101216.86,682624.1,-319179.78,98285.516,18580.438,1082227.6,-994844.6,0.17433965,0
42,-91,0.40632832,4.017376,286.9094,289.72522,100863.88,216215.12,-207920.38,97915.5,84688.69,407195.12,-888307.8,0.9790945,0
42,-91,3.0368335,2.9613,291.31842,299.46423,100563.945,2708415.8,-358187.72,97660.02,-520820.44,3677426,-1010751.8,0.09323546,0
42,-91,2.0633605,0.29951143,292.53073,302.20676,100285.57,661096.75,-239531.69,97411.74,93243.875,1101919.5,-961304.94,0.8840279,0.000472983
42,-91,-0.9430578,-1.3742169,288.1111,290.7012,100906.734,61206.625,-74739.66,97951.48,13065.5625,202220.5,-411005.62,1,1.96E-05
42,-91,-5.4797263,-0.24644935,283.9618,286.55185,101136.52,1019758.06,-90338.69,98149.984,-377362,2195576.8,-501600.75,0.9995117,8.06E-05
42,-91,-5.790032,-1.8843318,284.80347,288.69345,101031.36,401550.12,-84760.25,98043.234,-109464.5,834426.5,-853853.75,0.9985046,5.32E-05
42,-91,-4.09399,1.7664363,280.627,283.6615,100646.77,191477.88,-131805.31,97694.2,14691.75,394250.88,-869502.1,0.97952175,0
42,-91,-2.5983167,7.8152037,289.25143,291.4067,100405.75,438296.25,-103127.84,97493.305,142453.88,1459678.5,-457398.75,1,0.000363396
42,-91,-0.9457176,3.5265625,290.50745,293.1384,100360.29,232429.88,-125607,97447.125,141393.38,574714,-476549.5,1,5.27E-05
42,-91,2.8639488,4.704882,288.3295,289.66525,99925.15,58660.875,-21496.281,96998.55,65669.31,233961.62,-613261.7,0.9732349,0.000130264
42,-91,6.852706,-1.2188846,283.45657,289.00995,100331.55,1971115.2,-238147.39,97376.96,-793455.1,3043085.5,-918897.25,0.5409183,1.24E-05
42,-91,5.8774595,-2.0644803,281.42618,286.72192,100825.086,229109.38,-82694.125,97829.74,-54951.688,659334,-929438.8,0.9995117,0
42,-91,2.3319964,-5.4799523,274.60788,279.1371,101905.05,196071.12,-198457.66,98791.67,-41447.25,392598.38,-840810.5,1,0
42,-91,-0.5050836,-2.83287,278.0123,285.69714,102093.16,2374713,-287878.38,99036.95,-881340.2,3280902.8,-897175.8,0.9914242,0
42,-91,-3.0052602,-0.1756767,277.16238,286.27438,101905.44,443442.88,-239490.36,98886.42,-933.875,795249.4,-554118.6,1,0
42,-91,-5.6933937,1.9484233,278.53644,281.41113,101857.88,36856.75,-33644.97,98792.266,89567.31,200981.12,-590384.3,1,0.000404751
42,-91,-9.343474,0.5485945,279.2742,282.84305,101478.914,864528.1,-96908.91,98440.24,-325394.56,2045959.8,-545664.75,1,0.000140604
42,-91,-9.866561,2.7995338,280.09344,284.61517,100795.43,160874.62,-22426.031,97795.555,64820.875,585110.75,-719384.44,1,5.32E-05
42,-91,-3.1958766,6.529347,285.25558,287.07468,100562.25,256779.62,-236680.47,97591.055,144292.25,479766,-941895.4,0.14749822,0
42,-91,2.4250882,8.676425,286.9696,296.0399,100650.95,2529666.2,-374633.88,97728.39,-471398.3,3463018.5,-947726.9,0.66098,0
42,-91,3.0988946,5.4447784,288.06152,297.11346,100753.11,651522.9,-248891.11,97836.94,185512.62,1091178.5,-940411.6,0.30401477,3.10E-06
42,-91,3.641486,1.2765422,282.0247,285.06274,101694.59,271278.75,-284613.94,98684.32,55275.875,482451.25,-924884,0.47138083,0
42,-91,5.360579,-0.89443314,283.49435,293.21927,101821.695,2757945.5,-423249.16,98842.64,-737457.5,3632740.5,-1000175.8,0.000488311,0
42,-91,1.9543102,-1.9312073,284.6075,294.48944,101837.63,776536.9,-323167.38,98872.63,24024.688,1210087.2,-978920.2,0.7661483,0
42,-91,-5.8707113,0.95392907,285.28275,286.76935,101693.28,33038.25,1809.2812,98689.72,92536.875,201876.25,-540316.3,1,0.000193845
42,-91,-4.3697186,4.5918293,291.66312,295.39572,101344.75,1523466.5,-153003.47,98382.67,-319526.12,2696962.5,-581343.75,1,2.02E-05
42,-91,1.7025194,2.1478736,294.04172,298.23587,101022.34,356226.38,-135730.88,98101.41,74436.625,744573.75,-560139.9,1,0.000301883
42,-91,7.0982904,2.6157088,289.7661,292.9962,101153.63,108079.875,-117673.19,98211.75,160271.25,276374.88,-548269.9,0.9844353,0
42,-91,4.5325065,1.8629446,291.37625,298.72247,101282.305,1836693.4,-193705.62,98353.28,-298809.8,2899871.8,-996932.25,0.47431067,2.12E-05
42,-91,1.3993063,2.033902,290.68332,298.4785,101283.484,524627.25,-174346.28,98355.086,84052.375,956915.6,-946260.4,0.9827262,0
42,-91,-1.6204107,-3.2970285,284.85422,289.66248,101631.37,63143.5,-35649.062,98654.94,66376.375,235545.25,-569232.25,1,6.77E-05
42,-91,1.2636585,-1.7666837,286.15036,296.09705,101796.484,2260103,-367092.62,98835.445,-417521.88,3264378.2,-773196.3,0.8836006,0
42,-91,0.54906887,-0.18578708,286.50214,297.41187,101580.02,820311.1,-358600.94,98640.55,3874,1244513.6,-1045343.94,0.08118048,0
42,-91,-4.3511,3.1028454,288.81113,290.5074,101376.625,158937.75,-120586.375,98412.055,23741.875,335244,-590401.56,1,0
42,-91,-1.5610093,6.379529,291.73865,293.46884,100788.38,876979.75,-92425.47,97862.125,-13872.6875,2027782.6,-508536.4,1,0.003597779
42,-91,4.625598,3.6763802,292.68536,298.0588,100346.97,701329.25,-219366.56,97445.92,85961.375,1170014.9,-1046465.4,0.07416111,8.27E-06
42,-91,0.9506931,-2.272203,284.16367,286.96036,100816.73,131433.5,-121164.91,97833.336,-11610.125,306807.88,-497805.1,1,0
42,-91,-4.6791377,0.39418137,285.00534,288.18732,100682.95,907693.7,-93231.25,97725.99,-260488.25,2114537,-489075.12,1,0
42,-91,-3.7092106,-1.2078551,286.8563,288.2891,100726.85,75761.125,-20566.562,97773.37,45094.438,439074,-441353.53,1,0.000164382
42,-91,0.11198127,-3.2207408,287.76523,288.57492,100688.18,75373.75,-18831.031,97737.38,197.4375,308598,-916723.4,0.78726745,0.000110621
42,-91,0.12971306,0.8160602,289.07672,292.93903,100801.97,1243444,-148664.66,97862.72,-278022.88,2422928.5,-983267.94,1,5.18E-07
42,-91,-2.2224035,0.46587324,291.07407,294.74323,100599.086,258993.25,-86103.19,97681.016,19782.438,669937.4,-565057,1,0.000148874
42,-91,2.1103497,2.4171774,287.93875,289.05316,100664.41,232485.12,-184139.56,97718.195,-5953.8125,484585.62,-960235.25,0.95379424,1.03E-06
42,-91,0.28043294,-0.11685264,286.74533,295.54074,100788.64,1959217.1,-288291.62,97859.125,-340666.62,3023255.8,-976263.25,0.91863644,0.000127163
42,-91,2.1662045,0.7701039,288.00015,295.69272,100840.375,460930.5,-178519.78,97914.3,27913.375,896738.25,-889498.25,0.7090168,0
42,-91,2.4924688,-0.4817456,286.47147,288.39508,101178.98,291644.12,-231040.02,98239.336,2459.9375,536707.25,-954783.4,0,0
42,-91,4.5227537,2.6515546,289.00235,299.63852,101163.695,2767021.2,-415418.66,98241.734,-376796.38,3691885,-1036165.4,0.08557519,0
42,-91,2.799228,2.9806018,290.45312,299.7891,100904.77,816658.7,-295192.38,97997.055,108940.19,1272605.5,-999675.44,0.45587718,0
42,-91,5.111448,-1.8245887,288.346,291.65906,100975.71,273160.38,-226597.9,98036.64,64113.875,512402.25,-890619.7,0.9955747,7.96E-05
42,-91,4.8933473,2.326184,288.7521,297.95422,100797.266,2620203,-357774.5,97889.11,-387048.44,3581927,-942930.56,0.14173013,0.001202362
42,-91,3.2567072,-1.7869045,288.16187,297.22922,100725.805,678861,-256845.6,97808.75,45801.5,1138067.2,-970604.25,0.24798194,2.74E-05
